City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address,
KOLLAM,32131200404,2015-16,SREEMATH ABHEDANDA BHARATHI UPPER PRIMARY SCHOOL CHEPRA ,VELIYAM,GLPS ODANAVATTOM,VELIYAM,Kerala,691520,,,,,,,,,,
KOLLAM,32131200405,2015-16,SREE KRSHNA VILASOM UPPER PRIMARY SCHOOL KAYILA,VELIYAM,GLPS ODANAVATTOM,VELIYAM,Kerala,691537,,,,,,,,,,
KOLLAM,32131200406,2015-16,UPPER PRIMARY SCHOOL KUDAVATTOOR,VELIYAM,GLPS ODANAVATTOM,VELIYAM,Kerala,691512,,,,ChIJofySd0n8BTsRQ2bj2L5xgjw,C,City,kollam,Government Town Upper Primary School.Kollam,"Salem-Kanyakumari Highway (NH-47), Thevally, Kollam, Kerala 691009, India",
KOLLAM,32130900620,2015-16,NOBLE PUBLIC SCHOOL PERUMPUZHA,KUNDARA,GLPS PERUMPUZA,ELAMPALLOOR,Kerala,691504,,,,,,,,,,
KOLLAM,32130900607,2015-16,NSSUPS PUNUKKONNUR,KUNDARA,GLPS PERUMPUZA,ELAMPALLOOR,Kerala,691577,,,,,,,,,,
PATHANAMTHITTA,32120900567,2015-16,NICHOLSON SYRIAN CENTRAL SCHOOL,THIRUVALLA,THIRUVALLA,THIRUVALLA ,Kerala,689105,,,,ChIJC9-6UIckBjsRUJa-Im2FEN8,B,Pincode,689105,Nicholson Syrian Girls Higher Secondary School,"Kattode Junction, SH 7, Manjadi, Kerala 689105, India",
PATHANAMTHITTA,32120900569,2015-16,SYRIAN JACOBITE SCHOOL,THIRUVALLA,THIRUVALLA,THIRUVALLA ,Kerala,689103,,,,,,,,,,
PATHANAMTHITTA,32120900233,2015-16,"LPS,KARAKKAL",THIRUVALLA,PERINGARA,PERINGARA,Kerala,689108,,,,ChIJffOPIREVBjsRHDn90mFqIxM,B,Locality,thiruvalla,Anappara Govt Girls Lps,"Thiruvalla-Kumbazha Hwy, Mylapra, Pathanamthitta, Kerala 689645, India",
PATHANAMTHITTA,32120900414,2015-16,"ST.GEORGE'S UPS,KADAPRA",THIRUVALLA,NIRANAM,NIRANAM,Kerala,689620,,,,ChIJD8GcW2kVBjsREAH8eF1Waqk,C,City,pathanamthitta,"St George Orthodox Church, Mylapra - Mylapra Valiyapally","Main Eastern Highway, Kumbazha, Mylapra Town P.O,, Pathanamthitta, Kerala 689678, India",
THIRUVANANTHAPURAM,32140302001,2015-16,SEVENTH DAY ADVENTIST SCHOOL KARIYAVATTOM,KANIYAPURAM,GLPS KARIYAM-SREEKARIYAM,"C.S.I. SCHOOL, KAZHAKUTTOM",Kerala,695581,,,,ChIJZ66SmuC-BTsRW_ptqQ-hiqU,B,Pincode,695581,Kariavattom Seventh-day Adventist High School,"Kariavattom Seventh-day Adventist High School,NH 47, Karyavattom, Thiruvananthapuram, Kerala 695581, India",
THIRUVANANTHAPURAM,32140302002,2015-16,LORDES JUNIOR SCHOOL,KANIYAPURAM,GLPS KARIYAM-SREEKARIYAM,"C.S.I. SCHOOL, KAZHAKUTTOM",Kerala,695581,,,,ChIJCUmdisC-BTsR40hFwefzI5E,C,City,thiruvananthapuram,Lords Junior School,"Lane Number 2, Paruthikunnu, Thiruvananthapuram, Kerala 695016, India",
THIRUVANANTHAPURAM,32140300803,2015-16,LPS KAILATHUKONAM,KANIYAPURAM,GLPS THONNAKAL-MANGALAPURAM,VEILOOR ,Kerala,695104,,,,,,,,,,
THIRUVANANTHAPURAM,32140500509,2015-16,G. L.P.S KUTTIMOODU,KILIMANOOR,PULIMATH,PULIMATH,Kerala,695608,,,,ChIJP2U3DHDDBTsR8HlJIxcm1U4,B,Pincode,695608,Government Lower Primary School,"Kuttimoodu, Vamanapuram - Chittar Rd, Kallara, Kerala 695608, India",
THIRUVANANTHAPURAM,32141100203,2015-16,"GUPS, CHALAI ",TRIVANDRUM SOUTH,CHALAI,CHALAI,Kerala,695036,,,,ChIJWbseVLC7BTsRcFngcJySLVo,C,City,thiruvananthapuram,Empire Groups Sales Office,"3],, 127/353[3], Trivandrum Bakery Palayam Rd, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014, India",
THIRUVANANTHAPURAM,32141100205,2015-16,GGHS CHALAI,TRIVANDRUM SOUTH,CHALAI,CHALAI,Kerala,695036,,,,,,,,,,
KOLLAM,32130100209,2015-16,SABARIGIRI HIGHER SECONDARY SCHOOL ANCHAL,ANCHAL,G LPS ANCHAL,ANCHAL,Kerala,691306,,,,ChIJKbyP3UvfBTsRUWEJC7zif_4,A,VILLAGE_NAME,anchal,SABARIGIRI HIGHER SECONDARY SCHOOL,"Elamadu Ambalammukku-Nellikunnam Rd, Anchal, Kerala, India",
THIRUVANANTHAPURAM,32140600617,2015-16,SH JYOTHI ENGLISH MEDIUM SCHOOL,NEDUMANGADU,NEDUMANGAD,NEDUMANGAD,Kerala,695541,,,,ChIJmx8wXGzIBTsRghT_mkvIkDI,A,Street Address,nedumangad,Christu Jyothi English Medium School,"Thazhannamala, Chullimanoor Po, Nedumangad, Trivandrum District, Kerala, Thiruvananthapuram, Kerala 695541, India",
KOLLAM,32130800317,2015-16,MAR IVANIOS BETHANY SENIOR SECONDARY SCHOOL,KULAKKADA,GLPS KULAKKADA,MYLOM,Kerala,691560,,,,ChIJgzv95mUMBjsRxZAn3BQJY1U,B,Pincode,691560,Mar Ivanios Bethany School,"SH 1, Kalayapuram, Kerala 691560, India",
KOLLAM,32130800606,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL NJARAKKADU,KULAKKADA,GUPS THALAVOOR,THALAVOOR,Kerala,691508,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
KOLLAM,32130800607,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL PANDITHITTA,KULAKKADA,GUPS THALAVOOR,THALAVOOR,Kerala,691508,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
KOLLAM,32130800608,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL PIDAVOOR,KULAKKADA,GUPS THALAVOOR,THALAVOOR,Kerala,689695,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
ALAPPUZHA,32110300982,2015-16,MD LPS PAVUKKARA,CHENGANNUR,JBS MANNAR,MANNAR,Kerala,689622,,,,ChIJvaICJwshBjsRSUdtUad6Ds8,A,VILLAGE_NAME,mannar,Mozhassery M.D.L.P.S,"524, Mannar-Veeyapuram Rd, Mannar, Kerala 689630, India",
ALAPPUZHA,32110300983,2015-16,PAVUKKARA HWLPS,CHENGANNUR,JBS MANNAR,MANNAR,Kerala,689633,,,,ChIJZzsNNKIhBjsRPXcbbBoqT7I,A,VILLAGE_NAME,mannar,St Thomas Orthodox Church,"Pavukkara P.O, Mannar,Alleppy Dist, Kurattissery, Kerala 689622, India",
ALAPPUZHA,32110300984,2015-16,PAVUKKARA KARAYOGOM UPS,CHENGANNUR,JBS MANNAR,MANNAR,Kerala,689622,,,,ChIJdVDNspkhBjsRCcRfGBadwl0,A,VILLAGE_NAME,mannar,Karayogam UP School Pavukkara,"Mannar, Kerala 689622, India",
ALAPPUZHA,32110300985,2015-16,MANNAR GOVT. LPS,CHENGANNUR,JBS MANNAR,MANNAR,Kerala,689622,,,,,,,,,,
THIRUVANANTHAPURAM,32140400103,2015-16,GHS KANDALA,KATTAKKADA,ARUVIKKARA,MARANALLOOR,Kerala,695512,,,,ChIJTZcICkO5BTsRJPpNwGcm8So,C,City,thiruvananthapuram,GHS Kattachakonam,"Thilak Nagar Rd, Tilak Nagar, Parottukonam, Thiruvananthapuram, Kerala 695015, India",
THIRUVANANTHAPURAM,32140400104,2015-16,DVM NNMHSS MARANALLOOR,KATTAKKADA,ARUVIKKARA,MARANALLOOR,Kerala,695512,,,,ChIJ301XsL6xBTsR4veRteUv5gE,A,VILLAGE_NAME,maranalloor,DVMNNMHSS Play Ground,"556A/(X), Pongummoodu Punnavoor Rd, Maranalloor, Kerala 695512, India",
THIRUVANANTHAPURAM,32140400105,2015-16,ST. THERESA'S LPS THOONGAMPARA,KATTAKKADA, KATTAKKADA,MARANALLOOR,Kerala,695572,,,,ChIJUZWLdXOxBTsRh-Y70VVkZMY,A,Street Address,kattakkada,St. Theresa Liseux Church,"Kottampally-Thoongampara Rd, Kattakkada, Kerala 695572, India",
THIRUVANANTHAPURAM,32140400106,2015-16,ST.THERESA'S LPS VELIYAMCODE,KATTAKKADA,ARUVIKKARA,MARANALLOOR,Kerala,695512,,,,,,,,,,
THIRUVANANTHAPURAM,32140900313,2015-16,SAMUEL LMS HSS PARASSALA,PARASSALA,PARASSALA,PARASSALA,Kerala,695502,,,,ChIJ-_eqVgirBTsRKh5ZpodcDEY,B,Pincode,695502,Samuel LMS Higher Secondary School,"Cheruvarakonam, Kerala 695502, India",
THIRUVANANTHAPURAM,32140900314,2015-16,SAMUEL TAMIL HS PARASSALA,PARASSALA,PARASSALA,PARASSALA,Kerala,695502,,,,,,,,,,
THIRUVANANTHAPURAM,32140401014,2015-16,VIJAY SCHOOL KATTUVILA,KATTAKKADA,VILAPPIL,VILAPPIL,Kerala,695573,,,,ChIJ82IAnrqwBTsR2ucwTTrsiHs,B,Pincode,695573,Vijay School,"Peyad, Thiruvananthapuram, Kerala 695573, India",
THIRUVANANTHAPURAM,32140401015,2015-16,"ST.XAVIER'S EMS LPS, PEYAD",KATTAKKADA,VILAVOORKAL,VILAPPIL,Kerala,695573,,,,,,,,,,
KOLLAM,32130900202,2015-16,MVGVHSS PEROOR,KUNDARA,GLPS KARIKODE,KOTTAMKARA,Kerala,691005,,,,ChIJlzazZtT8BTsRk1xM1v0Z24Q,B,Pincode,691005,MVG Vocational &Higher Secondary School,"Ayathil, Kollam, Kerala 691005, India",
KOLLAM,32130900203,2015-16,GLPS KARICODE,KUNDARA,GLPS KARIKODE,KOTTAMKARA,Kerala,691005,,,,,,,,,,
KOLLAM,32130900204,2015-16,GSGLPS KOTTAMKARA,KUNDARA,GLPS KARIKODE,KOTTAMKARA,Kerala,691005,,,,,,,,,,
KOLLAM,32130900205,2015-16,MVGLPS PEROOR,KUNDARA,GLPS KARIKODE,KOTTAMKARA,Kerala,691005,,,,ChIJlzazZtT8BTsRk1xM1v0Z24Q,B,Pincode,691005,MVG Vocational &Higher Secondary School,"Ayathil, Kollam, Kerala 691005, India",
KOLLAM,32131000620,2015-16,GURU'S ENG MED PANAMPATTA,PUNALUR,GLPS VILAKKUDY,VILAKUDY,Kerala,691508,,,,,,,,,,
PATHANAMTHITTA,32120301301,2015-16,"GSLPS, VETTOOR",KONNI,MALAYALAPUZHA,MALAYALAPUZHA,Kerala,689653,,,,,,,,,,
PATHANAMTHITTA,32120300303,2015-16,NETAJI HSS PRAMADOM,KONNI,PRAMADOM,PRAMADOM,Kerala,689646,,,,,,,,,,
KOLLAM,32130500402,2015-16,GFHSS KUZHITHURA,KARUNAGAPPALLY,G.H.W.L.P.S SRAYIKKAD,ALAPPAD,Kerala,690542,,,,,,,,,,
KOLLAM,32130500403,2015-16,GHS AZHEEKAL ,KARUNAGAPPALLY,G.H.W.L.P.S SRAYIKKAD,ALAPPAD,Kerala,690547,,,,,,,,,,
THIRUVANANTHAPURAM,32140700120,2015-16,VRINDAVAN HS VLATHANKARA,NEYYATTINKARA,CHENKAL LPGS,CHENKAL,Kerala,695134,,,,ChIJ9bmltVKpBTsR8zuJGTg9MS0,B,Pincode,695134,Vrindavan High School,"Vlathankara, Udiyankulangara Vlathankara Rd, Vlathankara, Kerala 695134, India",
THIRUVANANTHAPURAM,32140700123,2015-16,ST JOSEPHS UPS MARIAPURAM,NEYYATTINKARA,AMARAVILA JBS,CHENKAL,Kerala,695122,,,,ChIJIyU0lb67BTsR3PPVXe9MN1s,C,City,thiruvananthapuram,St.Joseph's Higher Secondary School,"Palayam, Thiruvananthapuram, Kerala 695001, India",
THIRUVANANTHAPURAM,32140400805,2015-16,LPS OTTASEKHARAMANGALAM,KATTAKKADA,POOZHANADU,OOTTASSEKHARAMANGALAM,Kerala,695125,,,,ChIJn9TciU6yBTsRLxPB6VG_Iqs,B,Pincode,695125,GLPS Ottasekharamangalam,"Ottasekharamangalam, Kerala 695125, India",
THIRUVANANTHAPURAM,32140400806,2015-16,SNDP LPS PLAMPAZHINJI,KATTAKKADA,POOZHANADU,OOTTASSEKHARAMANGALAM,Kerala,695125,,,,,,,,,,
THIRUVANANTHAPURAM,32140800512,2015-16,GUPS PALUVALLY,PALODE,PALUVELLY,NANNIYODE,Kerala,695562,,,,,,,,,,
KOLLAM,32130600512,2015-16,GLPS VALATHUNGAL,KOLLAM,GVHSS VALATHUNGAL(GIRLS),ERAVIPURAM,Kerala,691018,,,,,,,,,,
KOLLAM,32130600513,2015-16,DEVI VILASAM LP SCHOOL  MANACADU,KOLLAM,GVHSS VALATHUNGAL(GIRLS),ERAVIPURAM,Kerala,691010,,,,,,,,,,
KOLLAM,32130600514,2015-16,CVMLPS THANNY,KOLLAM,GVHSS VALATHUNGAL(GIRLS),ERAVIPURAM,Kerala,691303,,,,ChIJx2NtPEj7BTsR3hEcAnZl1LM,B,Pincode,691303,"CVMLP SCHOOL, THANNY","Mayyanad, Kerala 691303, India",
ALAPPUZHA,32110400101,2015-16,KATTOOR HOLY FAMILY HSS,CHERTHALA,SCMVGUPS CHETTICAD,KALAVOOR,Kerala,688546,,,,ChIJs6eXn0F8CDsRCEbQLemAACA,B,Locality,cherthala,Holy Family Higher Secondary School,"Muttom, Alappuzha District, Cherthala, Kerala 688524, India",
ALAPPUZHA,32110400102,2015-16,POLLETHAI GOVT HS,CHERTHALA,SCMVGUPS CHETTICAD,KALAVOOR,Kerala,688567,,,,ChIJkdKNtLSECDsRFftSUh0VNSM,C,City,alappuzha,Government High School,"Thookkukulam, Alappuzha, Kerala 688003, India",
ALAPPUZHA,32110400103,2015-16,KALAVOOR TMPLPS,CHERTHALA,SCMVGUPS CHETTICAD,KALAVOOR,Kerala,688522,,,,ChIJuSt4AfeGCDsRVE5vdPsiOlU,A,VILLAGE_NAME,kalavoor,Marankulangara Devi Temple,"kattor-kalavoor road, Kalavoor, Kerala 688522, India",
ALAPPUZHA,32110401109,2015-16,GHSS THANNERMUKKOM,CHERTHALA,GUPS VELLIYAKULAM,THANNERMUKKOM,Kerala,688527,,,,,,,,,,
ALAPPUZHA,32110600612,2015-16,"SN CENTRAL SCHOOL,KAYAMKULAM",KAYAMKULAM,GLPS KAYAMKULAM,KRISHNAPURAM,Kerala,690502,,,,ChIJPzs826odBjsRb6yaJxXfDE8,B,Locality,kayamkulam,Sree Narayana Central School,"Kayamkulam, Kerala 690502, India",
ALAPPUZHA,32110600613,2015-16,SREE SARASWATHY VIDHYAPEEDAM,KAYAMKULAM,GLPS THAYYILTHEKKU,KRISHNAPURAM,Kerala,690533,,,,,,,,,,
ALAPPUZHA,32110600614,2015-16,SREE NARAYANA PUBLIC SCHOOL KAPPIL,KAYAMKULAM,GLPS THAYYILTHEKKU,KRISHNAPURAM,Kerala,690533,,,,ChIJux5hce0cBjsRDKWaln8EipI,A,VILLAGE_NAME,krishnapuram,Sree Narayana Public School,"Kappilmekku, Krishnapuram, Kerala 690533, India",
ALAPPUZHA,32110600615,2015-16,BUDS SPECIAL SCHOOL KRISHNAPURAM,KAYAMKULAM,GLPS THAYYILTHEKKU,KRISHNAPURAM,Kerala,690502,,,,,,,,,,
THIRUVANANTHAPURAM,32140900317,2015-16,GOVT. LPS PARASUVAIKAL,PARASSALA,PARASUVAIKAL,PARASSALA,Kerala,695508,,,,ChIJy8qS6nSrBTsRbf3aFqYIpic,A,VILLAGE_NAME,parassala,GOVT LPS.PARASSALA,"Parassala, Kerala 695502, India",
THIRUVANANTHAPURAM,32140900318,2015-16,LMS UPS PARASUVAIKAL,PARASSALA,PARASUVAIKAL,PARASSALA,Kerala,695508,,,,ChIJv_7HKYqsBTsRVI3m8GEjwP4,A,Street Address,parasuvaikal,LMS UPS Parasuvaikal,"Near CSI Parasuvaikal, Peruvila, Parasuvaikkal, Kerala 695508, India",
THIRUVANANTHAPURAM,32140900319,2015-16,LMS LPS PONNAMKULAM,PARASSALA,PARASUVAIKAL,PARASSALA,Kerala,695508,,,,ChIJ2RremKa7BTsRKknW7T61ygc,C,City,thiruvananthapuram,Kunnamkulam Stationeries,"Main Road, Overbridge, Chalai Bazaar, Chalai, Thiruvananthapuram, Kerala 695001, India",
THIRUVANANTHAPURAM,32140900322,2015-16,GOVT. L.P.S. KODAVILAKOM,PARASSALA,KODAVILAKAM,PARASSALA,Kerala,695502,,,,,,,,,,
KOLLAM,32130900302,2015-16,GLPS MULAVANA,KUNDARA,GLPS MULAVANA,MULAVANA,Kerala,691503,,,,,,,,,,
KOLLAM,32130900303,2015-16,GLPS PADAPPAKKARA,KUNDARA,GLPS MULAVANA,MULAVANA,Kerala,691503,,,,,,,,,,
KOLLAM,32130900304,2015-16,ST.ANTONYS HSS KANJIRACODE,KUNDARA,GLPS MULAVANA,MULAVANA,Kerala,691501,,,,ChIJDXnQLUcIBjsRBB2mBHrVhqE,B,Pincode,691501,St. Antony's H. S. S.,"Kanjiracode, Kerala 691501, India",
KOLLAM,32130900305,2015-16,ST.MICHAELS VHSS KUMBALAM,KUNDARA,GLPS MULAVANA,MULAVANA,Kerala,691503,,,,ChIJfeTXZIoIBjsRWlH6-UC69CY,B,Pincode,691503,St. Michael's V. H. S. S,"Kumbalam, Kerala 691503, India",
PATHANAMTHITTA,32120100215,2015-16,"PNM PUBLIC SCHOOL, ADOOR",ADOOR,EZHAMKULAM,EZHAMKULAM,Kerala,691554,,,,,,,,,,
PATHANAMTHITTA,32120100711,2015-16,THAPOVAN PUBLIC SCHOOL,ADOOR,ERATHU,ERATHU,Kerala,691551,,,,ChIJGTf2G90RBjsRdBpsjNnokwY,B,Locality,adoor,Thapovan Public School Kerala,"Adoor - Sasthamkotta Road, Manakala, Kerala 691551, India",
PATHANAMTHITTA,32120100405,2015-16,"SREE SARADAVIDYA PEEDOM, ADOOR",ADOOR,PALLICKAL,PALLICKAL,Kerala,691523,,,,,,,,,,
PATHANAMTHITTA,32120100606,2015-16,"NEWMAN CENTRAL SCHOOL, MANGADU",ADOOR,ENADIMANGALAM,ENADIMANGALAM,Kerala,691524,,,,ChIJCers-4wSBjsRUpwWdNywLd4,B,Locality,adoor,Newman Central School and Junior College,"Mangadu, Adoor, Kerala 691524, India",
PATHANAMTHITTA,32120100214,2015-16,"NATIONAL CENTRAL SCHOOL, ADOOR",ADOOR,EZHAMKULAM,EZHAMKULAM,Kerala,691155,,,,ChIJ7wk0XF0SBjsRhy1W-7Nx3m4,A,Street Address,ezhamkulam,National Central School,"Ezhamkulam Pathanamthitta, Adoor, Kerala 691554, India",
ALAPPUZHA,32110300701,2015-16,CHERIYANADU JBGS,CHENGANNUR,JBGS CHERIYANAD,CHERIYANADU,Kerala,689511,,,,,,,,,,
ALAPPUZHA,32110300702,2015-16,CHERUVALLOOR GOVT. JBS,CHENGANNUR,JBGS CHERIYANAD,CHERIYANADU,Kerala,690509,,,,,,,,,,
ALAPPUZHA,32110300901,2015-16,"KUTTENPEROOR, MANNAR SYRIAN MDLPS",CHENGANNUR,JBS MANNAR,MANNAR,Kerala,689623,,,,,,,,,,
ALAPPUZHA,32110300902,2015-16,MANNAR NSGHS,CHENGANNUR,JBS MANNAR,MANNAR,Kerala,689622,,,,ChIJ_6s6fJEhBjsRWmSd82vV2lk,A,VILLAGE_NAME,mannar,Nair Samajam Higher Secondary School,"Kayamkulam-Thiruvalla Hwy, Mannar, Kerala 689622, India",
KOTTAYAM,32100600105,2015-16,GUPS VELOOR,KOTTAYAM(EAST),KOTTAYAM,KOTTAYAM,Kerala,686003,,,,ChIJPfOqDMErBjsRiTuW7iTUzWs,A,Street Address,kottayam,Manippuzha Shap & Family Restaurant (KKB),"Moolavattom, Kottayam, Kerala 686004, India",
KOTTAYAM,32100600106,2015-16,ST JOHN'S UPS VELOOR,KOTTAYAM(EAST),KOTTAYAM,KOTTAYAM,Kerala,686003,,,,ChIJ66lYDtVCVBARRoY-A-5Evoc,A,Street Address,kottayam,St. John's U.P. School,"Kottayam - Kumarakom Rd, Illikkal, Veloor, Kottayam, Kerala 686001, India",
KOTTAYAM,32100600107,2015-16,GOVT MODEL HSS KOTTAYAM,KOTTAYAM(EAST),KOTTAYAM,KOTTAYAM,Kerala,686001,,,,ChIJs4opOqErBjsR7LiYwqpNBJo,A,Street Address,kottayam,Government Model Higher Secondary School,"Boat Jetty Rd, Kottayam, Kerala 686001, India",
KOTTAYAM,32100600108,2015-16,BAKER MEMORIAL HSS KOTTAYAM,KOTTAYAM(EAST),KOTTAYAM,KOTTAYAM,Kerala,686001,,,,ChIJV2HiKwsrBjsRCG6hzel3FJs,A,Street Address,kottayam,Baker Memorial Girls’ Higher Secondary School,"Baker Hill, Kottayam, Kerala 686001, India",
ALAPPUZHA,32110601114,2015-16,"TRINITY CENTRAL SCHOOL, VALLIKUNNAM",KAYAMKULAM,GLPS ELIPPAKKULAM,VALLIKUNNAM,Kerala,690503,,,,,,,,,,
THIRUVANANTHAPURAM,32140100310,2015-16,GHS AVANANCHERI,ATTINGAL,MELATTINGAL,ATTINGAL MUNCIPALITY,Kerala,695103,,,,,,,,,,
THIRUVANANTHAPURAM,32140100311,2015-16,GLPS MELATTINGAL,ATTINGAL,MELATTINGAL,ATTINGAL MUNCIPALITY,Kerala,695102,,,,ChIJw1XWwsLpBTsRy8On0OM2g1Q,B,Pincode,695102,GLPS Melattingal,"Alamcode, Kerala 695102, India",
THIRUVANANTHAPURAM,32140100312,2015-16,GLPS PARAVOORKONAM,ATTINGAL,MELATTINGAL,ATTINGAL MUNCIPALITY,Kerala,695103,,,,ChIJqaYOVwHCBTsR2Ttg9178NqM,B,Locality,attingal,Govt.lps Paravoorkonam,"Paravoorkonam, Attingal, Kerala 695103, India",
THIRUVANANTHAPURAM,32140101012,2015-16,REHUMANIA EM SCHOOL,ATTINGAL,POOVANATHUM MOODU,NELLANAD,Kerala,695607,,,,,,,,,,
THIRUVANANTHAPURAM,32140101013,2015-16,SALINI BHAVAN EM SCHOOL,ATTINGAL,POOVANATHUM MOODU,NELLANAD,Kerala,695606,,,,ChIJrV9spu_DBTsR8q41qV5yhNA,B,Pincode,695606,Shalini Bhavan English Medium School,"Keezhayikonam, Thiruvananthapuram, SH-1, MC Road, Vamanapuram, Vamanapuram, Kerala 695606, India",
THIRUVANANTHAPURAM,32140101101,2015-16,GLPS MUKKUDIL,ATTINGAL,PERUMALA,PULLAMPARA,Kerala,695607,,,,,,,,,,
THIRUVANANTHAPURAM,32140101103,2015-16,GLPS PERUMALA,ATTINGAL,PERUMALA,PULLAMPARA,Kerala,695607,,,,,,,,,,
THIRUVANANTHAPURAM,32141101106,2015-16,SSD SISUVIHAR UPS,TRIVANDRUM SOUTH,SASTHAMANGALAM,SASTHAMANGALAM,Kerala,695010,,,,ChIJSZThaLW7BTsRCjGAIX1cOtg,C,City,thiruvananthapuram,Sisuvihar UPS,"Vazhuthacaud, Thiruvananthapuram, Kerala 695014, India",
THIRUVANANTHAPURAM,32141101107,2015-16,JAWAHAR PUBLIC SCHOOL ,TRIVANDRUM SOUTH,SASTHAMANGALAM,SASTHAMANGALAM,Kerala,695013,,,,ChIJl1uSKR66BTsRTcSJvMAzKcQ,B,Pincode,695013,Jawahar Public School,"Vattiyoorkavu, Thiruvananthapuram, Kerala 695013, India",
KOLLAM,32130200302,2015-16,GUPS KADAKKAL,CHADAYAMANGALAM,GUPS KADAKKAL,KADAKKAL,Kerala,691536,,,,ChIJGUjAxIHbBTsRCdD8qaiDYpY,A,VILLAGE_NAME,kadakkal,Future groups Edu solution,"First floor nilamel road Kadakkal, Kadakkal, Kerala 691536, India",
KOLLAM,32130200303,2015-16,GTLPS KADAKKAL,CHADAYAMANGALAM,GUPS KADAKKAL,KADAKKAL,Kerala,691536,,,,,,,,,,
THIRUVANANTHAPURAM,32140400607,2015-16,LMSUPS URIYACODU,KATTAKKADA,PANNIYODU,VEERANACAVU,Kerala,695543,,,,ChIJKW9VTty2BTsRoWZCto-lBP4,C,City,thiruvananthapuram,L.M.S U.P.S,"Uriyacode, Thiruvananthapuram, Kerala, India",
PATHANAMTHITTA,32120401943,2015-16,"GWLPS, NANNUVAKKAD",KOZHENCHERRY,PATHANAMTHITTA,PATHANAMTHITTA,Kerala,689668,,,,,,,,,,
PATHANAMTHITTA,32120401944,2015-16,"ST.MARY'S HS, PATHANAMTHITTA",KOZHENCHERRY,PATHANAMTHITTA,PATHANAMTHITTA,Kerala,689645,,,,,,,,,,
PATHANAMTHITTA,32120401945,2015-16,"CATHOLICATE HSS, PATHANAMTHITT",KOZHENCHERRY,PATHANAMTHITTA,PATHANAMTHITTA,Kerala,689645,,,,ChIJxUKpLqoVBjsROXmoc-hQjtU,A,Street Address,pathanamthitta,Catholicate Higher Secondary School,"Makkamkunnu, Pathanamthitta, Kerala 689645, India",
KOLLAM,32131200107,2015-16,GOVERNMENT LOWER PRIMARY SCHOOL  NETTAYAM,VELIYAM,GLPS CHERIYAVELINALLOOR,VELINALLOOR,Kerala,691537,,,,ChIJUyQWnhz9BTsRYhdnoJN1rX8,C,City,kollam,Government Lower Primary School,"Uliyakovil, Kollam, Kerala 691019, India",
KOLLAM,32130500801,2015-16,AIMS OXFORD INTERNATIONAL SCHOOL,KARUNAGAPPALLY,GWUP.S PADANAYARKULANGARA,KARUNAGAPPALLY,Kerala,690518,,,,ChIJGf7u6ErjBTsRJFgcq8dDZwg,C,City,kollam,"The Oxford School, Kollam","Mylapure P.O., Umayanalloor, Kollam, Kerala 691589, India",
KOLLAM,32130600303,2015-16,GTKDMVHSS ULIYAKOVIL,KOLLAM,GHSS KOICKAL,KILIKOLLOOR,Kerala,691008,,,,,,,,,,
KOLLAM,32131200110,2015-16,MOULANA ABDUL KHALAM AZAD MEMORIAL LOWER PRIMARY SCHOOL  AKKAL,VELIYAM,GLPS CHERIYAVELINALLOOR,VELINALLOOR,Kerala,691516,,,,,,,,,,
PATHANAMTHITTA,32120101211,2015-16,"GLPBS, MANNADY",ADOOR,KADAMPANAD,KADAMPANAD,Kerala,691530,,,,,,,,,,
PATHANAMTHITTA,32120401108,2015-16,"NMUPS, KEEKOZHOOR",KOZHENCHERRY,CHERUKOLE,CHERUKOLE,Kerala,689672,,,,,,,,,,
PATHANAMTHITTA,32120401109,2015-16,"GLPS, KEEKOZHOOR",KOZHENCHERRY,CHERUKOLE,CHERUKOLE,Kerala,689672,,,,ChIJGTLY1s4VBjsRd2LJV68t4VI,C,City,pathanamthitta,GLPS,"Omalloor, Pathanamthitta, Kerala 689647, India",
PATHANAMTHITTA,32120401802,2015-16,"GUPS, PANNYALY",KOZHENCHERRY,OMALLOOR,OMALLOOR,Kerala,689647,,,,ChIJl109pdcRBjsRnmfQ4td3H7Y,C,City,pathanamthitta,RAMA GROUPS OF COMPANY,"Pathanamthitta, Kerala 691551, India",
ALAPPUZHA,32110400301,2015-16,KALAVOOR GOVT HSS,CHERTHALA,PJ LPS KALAVOOR,KOMALAPURAM,Kerala,688522,,,,ChIJmYmiKfCGCDsRQDLfBCYgaa4,B,Pincode,688522,Govt Higher Secondary School Kalavoor,"Mannanchery Kalavoor Road, Kalavoor, Kerala 688522, India",
