City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
SOUTH GARO HILLS,17030404603,2015-16,BILKONA  GOVT.  L.P.S.,GASUAPARA,NAMCHAPARA CRC,BILKONA,Meghalaya,794103,,,,,,,,,
SOUTH WEST GARO HILLS,17110200601,2015-16,BIDUKURA LPS,ZIKZAK,CHAPAHATI CRC,BIDUKURA,Meghalaya,794106,,,,,,,,,
SOUTH WEST GARO HILLS,17110104101,2015-16,GANDHIPARA SSA LPS,BETASING,GARODOBA CRC,GANDHIPARA,Meghalaya,794105,,,,,,,,,
WEST KHASI HILLS,17040207802,2015-16,NONGKLUNGRIM UPS,NONGSTOIN,KYNROH,NONGKLUNG RIM,Meghalaya,793119,,,,,,,,,
SOUTH GARO HILLS,17030301711,2015-16,AMPANGGRE GOVT. LPS,RONGARA BLOCK,RONGRU ASIM C.R.C.,AMPANGGRI,Meghalaya,794102,,,,,,,,,
SOUTH WEST GARO HILLS,17110104401,2015-16,DENGNAKPARA UPS,BETASING,DENGNAKPARA CRC,DENGNAKPARA,Meghalaya,794105,,,,ChIJs9XLhG77VzcRT496wxEd4ew,B,Pincode,794105,Dengnakpara,"Mellim Road, Meghalaya 794105, India"
SOUTH GARO HILLS,17030310401,2015-16,RONGSU AGAL U.P.S,RONGARA BLOCK,RONGSU AGAL CRC,RONGSU AGAL ,Meghalaya,794102,,,,,,,,,
SOUTH WEST GARO HILLS,17110104902,2015-16,ASINAGRE GOVT. LPS,BETASING,BONGPARA CRC,ASINAGRE,Meghalaya,794105,,,,,,,,,
WEST KHASI HILLS,17040207706,2015-16,JOEL GATPHOH MEMORIAL SYNOD LPS,NONGSTOIN,KYNROH,NONGKYNJANG,Meghalaya,793119,,,,,,,,,
WEST KHASI HILLS,17040207901,2015-16,NONGKLUNG PRES UPS,NONGSTOIN,KYNROH,NONGKLUNG,Meghalaya,793119,,,,,,,,,
RI BHOI,17050311501,2015-16,NONGKYRLONG LP SCHOOL,JIRANG,GUNPATI CRC,NONGKYRLONG,Meghalaya,781131,,,,,,,,,
RI BHOI,17050202201,2015-16,UMDOHBYRTHIH LP SCHOOL,UMSNING,UMEIT CRC,UMDOH BYRTHIH,Meghalaya,793103,,,,,,,,,
EAST JAINTIA HILLS,17090109809,2015-16,UMSNGAT LPS BYNDIHATI,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
RI BHOI,17050311601,2015-16,RAJAKHOMAI L.P. SCHOOL,JIRANG,MAWDEM CRC,RAJAKHOMAI,Meghalaya,781131,,,,,,,,,
EAST JAINTIA HILLS,17090109802,2015-16,BYNDIHATI NEIN GOVT LPS,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090109807,2015-16,WAHLAKHAR LPS,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090109813,2015-16,SACRED HEART UPS BYNDIHATI,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
RI BHOI,17050205908,2015-16,SENG KHASI UPS KHARKHLIENG MAWPUN,UMSNING,KYRDEM CRC,MAWPUN,Meghalaya,793116,,,,,,,,,
EAST JAINTIA HILLS,17090102809,2015-16,DKHIAH PRESBYTERIAN SECONDARY SCHOOL,KHLIEHRIAT,DKHIAH CLUSTER,DKHIAH WEST,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090113403,2015-16,SHNONGPDENG LPS KULIANG,KHLIEHRIAT,TONGSENG CLUSTER,KULIANG,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090109810,2015-16,SACRED HEART LPS BYNDIHATI,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090109814,2015-16,WHITE ROSE UPS,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
RI BHOI,17050206001,2015-16,MAWDWAR RCLP SCHOOL,UMSNING,KYRDEM CRC,MAWDWAR,Meghalaya,793116,,,,,,,,,
EAST JAINTIA HILLS,17090109815,2015-16,SACRED HEART SECONDARY SCHOOL,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
RI BHOI,17050202202,2015-16,UMDOHBYRTHIH UP SCHOOL,UMSNING,UMEIT CRC,UMDOH BYRTHIH,Meghalaya,793103,,,,,,,,,
EAST JAINTIA HILLS,17090102902,2015-16,KHATSOO RIPNAR BRIGHTSTAR UPS,KHLIEHRIAT,KHLIEHRIAT CLUSTER,DKHIAH EAST,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090109803,2015-16,BYNDIHATI WAH RCLPS,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090109811,2015-16,WHITE ROSE LPS BYNDIHATI,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090113404,2015-16,SHNONGRIM LPS KULIANG,KHLIEHRIAT,TONGSENG CLUSTER,KULIANG,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090109806,2015-16,BYNDIHATI LUMPYRDI DCLPS,KHLIEHRIAT,BYNDIHATI CLUSTER,BYNDIHATI,Meghalaya,793200,,,,,,,,,
RI BHOI,17050202302,2015-16,LUMSOHPETBNENG UP SCHOOL,UMSNING,SUMER CRC,LUMSOHPETBNENG,Meghalaya,793103,,,,,,,,,
EAST JAINTIA HILLS,17090102208,2015-16,UNITY ENGLISH SCHOOL,KHLIEHRIAT,DKHIAH CLUSTER,JALYIAH,Meghalaya,793160,,,,,,,,,
RI BHOI,17050202103,2015-16,UMJER KSIAR LP SCHOOL,UMSNING,UMEIT CRC,UMEIT,Meghalaya,973103,,,,,,,,,
EAST JAINTIA HILLS,17090102901,2015-16,DKHIAH EAST UPS,KHLIEHRIAT,KHLIEHRIAT CLUSTER,DKHIAH EAST,Meghalaya,793200,,,,,,,,,
EAST JAINTIA HILLS,17090102301,2015-16,MOOKHEP UPS,KHLIEHRIAT,PAMRAKMAI CLUSTER,MOOKHEP,Meghalaya,793160,,,,,,,,,
RI BHOI,17050238001,2015-16,MIRACLE UP SCHOOL,UMSNING,BHOIRYMBONG CRC,NONGLAKHIAT,Meghalaya,793116,,,,,,,,,
RI BHOI,17050129601,2015-16,PAHAMDUMU RCLP SCHOOL,UMLING,JYNTRU CRC,PAHAMDUMU,Meghalaya,793102,,,,,,,,,
RI BHOI,17050214104,2015-16,NONGJRI-UMSNING DIST.PRES UPS,UMSNING,UMSNING CRC,NONGTHYMMAI,Meghalaya,793105,,,,,,,,,
RI BHOI,17050214401,2015-16,SYADHEH LYNGDOH GOVT LP SCHOOL,UMSNING,UMSNING CRC,SYADHEH,Meghalaya,793105,,,,,,,,,
RI BHOI,17050214012,2015-16,EDEN ACADEMY SECONDARY SCHOOL,UMSNING,UMSNING CRC,UMSNING (PROPER),Meghalaya,793105,,,,,,,,,
RI BHOI,17050214014,2015-16,GORKHA PATHSHALA SEC SCHOOL,UMSNING,UMSNING CRC,UMSNING (PROPER),Meghalaya,793105,,,,ChIJzxX9rMuGWjcRbGIOVZjhMXM,B,Locality,umsning,Gorkha Pathsala Secondary School,"Umsning, Meghalaya 793105, India"
RI BHOI,17050236602,2015-16,UMTANGI RCUP SCHOOL,UMSNING,RAITONG CRC,UMTANGI,Meghalaya,793105,,,,,,,,,
RI BHOI,17050214007,2015-16,FOUNDATION ENGLISH MED SCHOOL,UMSNING,UMSNING CRC,UMSNING (PROPER),Meghalaya,793105,,,,,,,,,
RI BHOI,17050236901,2015-16,FLORIAN ENGLISH LP SCHOOL,UMSNING,MAWLASNAI CRC,MAWLASNAI,Meghalaya,793116,,,,,,,,,
RI BHOI,17050238402,2015-16,UMSNING PRESBYTERIAN SECONDARY ,UMSNING,UMSNING CRC,"UMSNING PROPER ""B""",Meghalaya,793105,,,,,,,,,
RI BHOI,17050223702,2015-16,GOVT LP SCHOOL UMKEI,UMSNING,UMKEI CRC,UMKEI,Meghalaya,793105,,,,,,,,,
RI BHOI,17050218301,2015-16,UMSAWLUM GOVT. LP ,UMSNING,KHRUM DIENGIEI CRC,UMSAWLUM,Meghalaya,793123,,,,,,,,,
RI BHOI,17050223703,2015-16,UMKEI PRES UPS NARLEIN,UMSNING,UMKEI CRC,UMKEI,Meghalaya,793105,,,,,,,,,
