City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
SOUTH GOA,30020600802,2015-16,GPS BANDOL,DHARBANDORA,GPS MORKANI -MORKANI CODLI TISK,BANDOL,Goa,403706,,,,,,,,,
SOUTH GOA,30020103331,2015-16,KIDS KINGDOM PRIMARY EDUCATIONAL SCHOOL,SALCETE,G.P.S. A.V.LOURENCE,MARGAO,Goa,403601,,,,,,,,,
SOUTH GOA,30020103401,2015-16,G.P.S. TELAULIM,SALCETE,DAVORLIM,TELAULIM,Goa,403707,,,,,,,,,
SOUTH GOA,30020103402,2015-16,ROSARY'S ANGELS PRIMARY SCHOOL,SALCETE,DAVORLIM,TELAULIM,Goa,403707,,,,ChIJXfLxxqezvzsRmcMb9kpWyJY,B,Pincode,403707,Rosarys Angels Primary School,"Navelim, Goa 403707, India"
SOUTH GOA,30020103502,2015-16,SAVIOUR OF THE WORLD HIGH SCHOOL,SALCETE,"G.P.S. MANORA, RAIA",L0UTULIM,Goa,403718,,,,ChIJYQBAElawvzsRG9CAX99S9fo,B,Locality,salcete,Saviour of the World High School,"Loutolim, Salcete, Goa 403718, India"
SOUTH GOA,30020200302,2015-16,SHREE SUSENASHRAM HIGH SCHOOL,MORMUGAO,G.P.S. BOGDA,JETTY,Goa,403803,,,,ChIJZXDPVFTGvzsRYu5PESE36dI,A,VILLAGE_NAME,jetty,Shri Susenashram High School,"Jetty Mormugao, Vasco, Vasco, Goa, 403803, India"
SOUTH GOA,30020200401,2015-16,"GOVERNMENT PRIMARY MIDDLE SCHOOL, CURPAWADDO",MORMUGAO,G.M.S. CORTALIM,CORTALIM,Goa,403710,,,,,,,,,
SOUTH GOA,30020300404,2015-16,G.P.S KUMBHARWADA SHELDEM,QUEPEM,G.P.S KUMBHARWADA SHELDEM,SHELDEM,Goa,403705,,,,,,,,,
SOUTH GOA,30020300501,2015-16,G. H. S. AMBAULIM,QUEPEM,G.P.S. BALLIMOTH,AMBAULI,Goa,403705,,,,,,,,,
SOUTH GOA,30020501504,2015-16,LOKVISHWAS PRATISHTHAN'S SPECIAL SCHOOL FOR MENTALLY CHALLENGED CHILDREN,CANACONA,CRC  GAONDONGARI,SHRISTHAL,Goa,403702,,,,,,,,,
SOUTH GOA,30020104403,2015-16,OUR LADY CARMEL HIGH SCHOOL,SALCETE,G.M.S. BHATI-CURTORIM,CURTORIM,Goa,403709,,,,ChIJL_a4O_6tvzsRuQhC1Cg57zg,A,VILLAGE_NAME,curtorim,Our Lady of Carmel High School,"MDR39, Curtorim, Goa 403709, India"
SOUTH GOA,30020104404,2015-16,ST. RITA'S HIGH SCHOOL,SALCETE,G.M.S. BHATI-CURTORIM,CURTORIM,Goa,403709,,,,ChIJMaIfVfWxvzsRyOawx3tzKVU,A,VILLAGE_NAME,curtorim,St. Rita's High School,"Maina, Curtorim, Goa 403709, India"
SOUTH GOA,30020104406,2015-16,TRINITY PRIMARY SCHOOL,SALCETE,G.M.S. BHATI-CURTORIM,CURTORIM,Goa,403709,,,,ChIJXRNgQv2tvzsRxqZIWJqqoyk,A,VILLAGE_NAME,curtorim,Trinity Primary School,"Curtorim, Goa 403709, India"
NORTH GOA,30010407801,2015-16,G.P.S. DHANGERWADA,SATTARI,GPS GHOTELI NO 1,KERI,Goa,403505,,,,,,,,,
NORTH GOA,30010205501,2015-16,DNYANPRASSARAK VIDYALAYA PRIMARY,BARDEZ,G.P.M.S. KHORLIM MAPUSA,WARD NO. 14,Goa,403507,,,,ChIJFa457uPqvzsRaPXbErGHX0w,B,Pincode,403507,Dnyanprassarak Vidyalaya Secondary School,"7/193/A, Market Rd, Mapusa, Goa 403507, India"
SOUTH GOA,30020202403,2015-16,ST. JOSEPH VAZ HIGH SCHOOL,MORMUGAO,G.M.S. CORTALIM,SANCOALE,Goa,403710,,,,ChIJ4TFLvsW5vzsR85IZG9KtnaM,A,VILLAGE_NAME,sancoale,St Joseph Vaz High School,"Sancoale, Goa, India"
SOUTH GOA,30020202404,2015-16,SHANTDURGA HIGH SCHOOL,MORMUGAO,G.M.S. CORTALIM,SANCOALE,Goa,403710,,,,ChIJ0ftbTbm5vzsRAiUVnapVYsY,A,VILLAGE_NAME,sancoale,Santadurga High School,"Sancoale, Cortalim, Cortalim, Goa, 403710, India"
SOUTH GOA,30020500309,2015-16,SHRI SARASWATI VIDYA MANDIR KARASHIRMOL,CANACONA,CRC AGONDA,AGONDA,Goa,403702,,,,,,,,,
SOUTH GOA,30020500401,2015-16,ST. ANTHONYS HIGH SCHOOL,CANACONA,CRC  AMONEM,GALGIBAGA POINGUINIM,Goa,403728,,,,ChIJg4vk3SJbvjsRoaV7gCaj7t8,C,City,south goa,St Anthony High School,"South Goa, Goa, India"
