City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address,,
DIMAPUR,13060502802,2015-16,GMS AO YIMKUM ,DIMAPUR URBAN,DIMAPUR,AO YIMKUM,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060500702,2015-16,ARMY PUBLIC SCHOOL,DIMAPUR URBAN,AO KASHIRAM,RANGAPAHAR CROSSING,Nagaland,797112,,,,ChIJLbshMQb9mzkRPsrBVlMH7J0,B,Pincode,797112,ARMY PUBLIC SCHOOL RANGAPAHAR,"Rangapahar Military Station, Dimapur, 797112, India",,
KOHIMA,13070100207,2015-16,GMS KEYAKE,L .KHEL KOHIMA,DUMMY,P. KHEL KOHIMA VILLAGE,Nagaland,797003,,,,ChIJlRZEDmkhRjcRw3S1fRJB2YA,C,City,kohima,GMS Keyake Kohima,"Kohima, Nagaland, India",,
KOHIMA,13070100410,2015-16,NAGALAND RASHTRABHASHA PRACHAR SAMITI (HINDI UCHCHATAR VIDYALAYA),L .KHEL KOHIMA,DUMMY,L. KHEL KOHIMA VILLAGE,Nagaland,797003,,,,,,,,,,,
KOHIMA,13070200307,2015-16,CAMPION SCHOOL,VISWEMA,DUMMY,JAKHAMA VILLAGE,Nagaland,797001,,,,ChIJl6k2-BWeSDcRp43OtY5SgSs,B,Pincode,797001,Campion School,"Kohima, Nagaland 797001, India",,
KOHIMA,13070200101,2015-16,GPS KHUZAMA A,VISWEMA,DUMMY,KHUZAMA VILLAGE,Nagaland,797001,,,,,,,,,,,
KOHIMA,13070200102,2015-16,GPS KHUZAMA 'B',VISWEMA,DUMMY,KHUZAMA VILLAGE,Nagaland,797001,,,,,,,,,,,
PEREN,13110503101,2015-16,GHS NGWALWA,PEREN,DUMMY,NGWALWA,Nagaland,797101,,,,,,,,,,,
PEREN,13110503301,2015-16,GMS PUNGLWA 'B',PEREN,DUMMY,PUNGLWA  B,Nagaland,797101,,,,,,,,,,,
PEREN,13110503701,2015-16,GMS NDUNGLWA,PEREN,DUMMY,NDUNGLWA VILLAGE,Nagaland,797101,,,,,,,,,,,
PEREN,13110504401,2015-16,GHSS PEREN TOWN,PEREN,DUMMY,PEREN TOWN,Nagaland,797101,,,,,,,,,,,
TUENSANG,13020400301,2015-16,GPS/GMS WAPHUR,SHAMATOR,DUMMY,WAPHUR,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020400302,2015-16,TAIMEPHUR,SHAMATOR,DUMMY,WAPHUR,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100501,2015-16,GPS KHUDEI,HAKUSHANG,3RD NAP SAKSI,KHUDEI,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100602,2015-16,GPS D.C HILL,HAKUSHANG,HAKUSHANG,TUENSANG TOWN,Nagaland,798612,,,,,,,,,,,
PHEK,13080200607,2015-16,GMS OLD TOWN CHIZAMI,PFUTSERO,DUMMY,CHIZAMI,Nagaland,797102,,,,ChIJtU50AR2ASDcRifck3wN-imM,B,Pincode,797102,Chizami Town,"National Highway 150, Nagaland 797102, India",,
PHEK,13080200701,2015-16,GMS ENHULUMI,PFUTSERO,DUMMY,ENHULUMI,Nagaland,797102,,,,,,,,,,,
PHEK,13080200702,2015-16,GPS LEKHRO,PFUTSERO,DUMMY,ENHULUMI,Nagaland,797102,,,,,,,,,,,
PHEK,13080200801,2015-16,GMS LESHEMI,PFUTSERO,DUMMY,LESHEMI,Nagaland,797107,,,,,,,,,,,
MON,13010402004,2015-16,"MOUNT LONGNAM SCHOOL, LONGCHING",ABOI,DUMMY,LONGCHING VILLAGE,Nagaland,798603,,,,,,,,,,,
TUENSANG,13020301203,2015-16,EDEN SCHOOL YANGLI,LONGKHIM,EBRC LONGKHIM,YANGLI,Nagaland,798616,,,,,,,,,,,
TUENSANG,13020502503,2015-16,GPS NEW PESHU,NOKLAK,DUMMY,PESHU,Nagaland,798626,,,,,,,,,,,
TUENSANG,13020500411,2015-16,GPS NOKLAK HQ.,NOKLAK,DUMMY,NOKLAK TOWN,Nagaland,798626,,,,,,,,,,,
TUENSANG,13020502504,2015-16,CHRISTIAN SCHOOL PESHU,NOKLAK,DUMMY,PESHU,Nagaland,798626,,,,ChIJ2ZA7LuGGRzcRzr1lhPu0k5w,B,Pincode,798626,BAPTIST CHURCH KUSONG,"Tuensang, Nagaland 798626, India",,
KIPHIRE,13100803401,2015-16,JOHN YESONG MEMORIAL PHELUNGRE,KIPHERE,DUMMY,PHELUNGRE VILLAGE,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100800108,2015-16,HOLY CROSS SCHOOL,KIPHERE,DUMMY,KIPHIRE TOWN,Nagaland,798611,,,,ChIJgQ7oq8DrRzcRLD8Tl8IQW3w,B,Pincode,798611,Holy Cross,"Kiphire, Nagaland 798611, India",,
KIPHIRE,13100800503,2015-16,GHS PHELUNGRE VILLAGE,KIPHERE,DUMMY,PHELUNGRE,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100801202,2015-16,GHS AMAHATOR TOWN,KIPHERE,DUMMY,AMAHATOR VILLAGE,Nagaland,798611,,,,,,,,,,,
DIMAPUR,13060502004,2015-16,LIMA AIER HR. SEC. SCHOOL,DIMAPUR URBAN,DIMAPUR,LINRIJAN,Nagaland,797112,,,,ChIJeVkAOWPhRTcR7phVXk6ymcI,A,Street Address,dimapur,Lima Aier Memorial School,"Lengrijan, Dimapur, Nagaland 797112, India",,
DIMAPUR,13060501709,2015-16,DIMAPUR RAILWAY HIGH SCHOOL,DIMAPUR URBAN,DIMAPUR,CHURCH ROAD DIMAPUR,Nagaland,797112,,,,ChIJ3-tmjfPhRTcRpUgcnnIKpf4,A,Street Address,dimapur,Dimapur Railway High School,"Dimapur, Nagaland 797112, India",,
DIMAPUR,13060501202,2015-16,LITTLE STAR SCHOOL,DIMAPUR URBAN,DIMAPUR,MIDLANE,Nagaland,797112,,,,ChIJD2spro_hRTcRnwscmwQrf_M,A,Street Address,dimapur,Little Star Higher Secondary School,"Midland, Dimapur, Nagaland 797112, India",,
TUENSANG,13020100310,2015-16,GPS SEDEM,HAKUSHANG,HAKUSHANG,TUENSANG VILL,Nagaland,798612,,,,,,,,,,,
KOHIMA,13070800502,2015-16,CHRISTIAN MISSION HIGH SCHOOL,SECHU ZUBZA,NOT APPLICABLE,SECÜMA,Nagaland,797126,,,,ChIJg9K3YY4hRjcRZn2WpskFYOQ,C,City,kohima,Christian Revival Mission Church,"near high school ground, High School Colony, Kohima, Nagaland P.O. Box No. 734, India",,
KOHIMA,13070201103,2015-16,CIMORB PUBLIC SCHOOL CHAKHABAMA,VISWEMA,DUMMY,KEZO TOWN,Nagaland,797001,,,,ChIJ3-m-BoYhRjcRaLPxExRndVw,B,Pincode,797001,G.Rio School,"High School Colony, Kohima, Nagaland 797001, India",,
KOHIMA,13070800601,2015-16,GPS SECHÜ (ZUBZA),SECHU ZUBZA,NOT APPLICABLE,SECÜ ( ZUBZA),Nagaland,797106,,,,,,,,,,,
KOHIMA,13070800602,2015-16,GHS SECHÜ (ZUBZA),SECHU ZUBZA,NOT APPLICABLE,SECÜ ( ZUBZA),Nagaland,797126,,,,,,,,,,,
PEREN,13110504903,2015-16,ST. FRANCIS DE SALE,PEREN,DUMMY,POILWA,Nagaland,797101,,,,,,,,,,,
PEREN,13110503401,2015-16,GMS PEREN KIPEUJANG,PEREN,DUMMY,PEREN KIPEUJANG,Nagaland,797101,,,,ChIJ6T7KTbRUTzcRz1CO4_eaI-w,B,Locality,peren,GMS Peren,"peukwa ram colony peren, India",,
PEREN,13110503102,2015-16,GPS NGWALWA FOREST GATE,PEREN,DUMMY,NGWALWA,Nagaland,797110,,,,,,,,,,,
PEREN,13110500309,2015-16,IKIESING MEMORIAL SCHOOL,PEREN,DUMMY,JALUKIE TOWN,Nagaland,797110,,,,,,,,,,,
PEREN,13110505801,2015-16,GPS DEUKORAM,PEREN,DUMMY,DEUKWARAM,Nagaland,797110,,,,,,,,,,,
MON,13010402801,2015-16,GPS LONGCHING HQ.,ABOI,DUMMY,LONGCHING TOWN,Nagaland,798624,,,,,,,,,,,
MON,13010402901,2015-16,GPS LANGSAI (WANGTI),ABOI,DUMMY,LANGSAI (WANGTI),Nagaland,798603,,,,,,,,,,,
MON,13010403001,2015-16,GPS CHEN LOISHO HOZU,ABOI,DUMMY,CHEN LOISHO (HOZU),Nagaland,798603,,,,,,,,,,,
MON,13010403101,2015-16,GPS CHEN LOISHO LONGKHAO,ABOI,DUMMY,CHEN LOISHO (LONGKHAO),Nagaland,798603,,,,,,,,,,,
MON,13010403201,2015-16,GPS CHEN WETNYU KOISHO,ABOI,DUMMY,CHEN WETNYU KOISHO,Nagaland,798603,,,,,,,,,,,
KIPHIRE,13100800502,2015-16,GPS PHELONGER,KIPHERE,DUMMY,PHELUNGRE,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13101002001,2015-16,GMS THAZUVI,SEYOCHUNG,DUMMY,THAZUVI,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13101001104,2015-16,GPS PHISAMI SECTOR 'B',SEYOCHUNG,DUMMY,PHISAMI,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13101002201,2015-16,GPS SHISHIMI,SEYOCHUNG,DUMMY,SHISHIMI,Nagaland,798611,,,,,,,,,,,
PEREN,13110507004,2015-16,JAWAHAR NOVADAYA VIDYALAYA,PEREN,DUMMY,'B' JALUKIE,Nagaland,797110,,,,ChIJ5Tax_Xz_RTcRXXoGv2O07To,B,Pincode,797110,"JAWAHAR NAVODAYA VIDYALAYA, JALUKIE, PEREN, NAGALAND","NH129A, Nagaland 797110, India",,
KOHIMA,13070400201,2015-16,GMS RUMESINYU,TSEMINYU,DUMMY,RUMESINYU,Nagaland,797109,,,,,,,,,,,
KOHIMA,13070400301,2015-16,GPS ZIPHENYU,TSEMINYU,DUMMY,ZIPHENYU,Nagaland,797109,,,,,,,,,,,
KOHIMA,13070400401,2015-16,GMS YIKHANYU,TSEMINYU,DUMMY,YIKHANYU,Nagaland,797109,,,,,,,,,,,
KOHIMA,13070402001,2015-16,GPS K. STATION,TSEMINYU,DUMMY,K. STATION,Nagaland,797109,,,,,,,,,,,
MOKOKCHUNG,13030601701,2015-16,GPS AOSENDEN,WATIYIM,DUMMY,AOSENDEN VILLAGE,Nagaland,798604,,,,,,,,,,,
MOKOKCHUNG,13030601801,2015-16,GPS AOSUNGKUM,WATIYIM,DUMMY,AOSUNGKUM VILLAGE,Nagaland,798604,,,,,,,,,,,
MOKOKCHUNG,13030601901,2015-16,GHS SARING,WATIYIM,DUMMY,SARING VILLAGE,Nagaland,798604,,,,,,,,,,,
MOKOKCHUNG,13030602101,2015-16,GPS AKOMEN,WATIYIM,DUMMY,AKUMEN VILLAGE,Nagaland,798601,,,,,,,,,,,
DIMAPUR,13060500407,2015-16,GMS KASHIRAM AO ,DIMAPUR URBAN,DIMAPUR,KASHIRAM,Nagaland,797112,,,,ChIJOWl1v5HhRTcR-BBfiz9hSUA,A,Street Address,dimapur,GM Printers,"Link Rd, Lumding New Colony, Forest Colony, Dimapur, Nagaland 797113, India",,
DIMAPUR,13060101903,2015-16,"ST. THOMAS HIGH SCHOOL, ZUTOVI",DHANSIRIPAR,DHANSIRIPAR,ZUTOVI,Nagaland,797112,,,,ChIJe10xuY7hRTcRkC6T2PZyGbM,C,City,dimapur,M.G.M.Higher Secondary School,"Midland, Dimapur, Nagaland 797113, India",,
DIMAPUR,13060504902,2015-16,"GOVERNMENT HINDI INSTITUTE, DIMAPUR",DIMAPUR URBAN,DIMAPUR,ORIENTAL COLONY,Nagaland,797112,,,,ChIJ23FjUPjhRTcRJqEHJQtz9lY,A,Street Address,dimapur,Hindi Training School,"Half Nagarjan, Dimapur, Nagaland 797112, India",,
MON,13010800702,2015-16,GPS KONGAN - B,WAKCHING,DUMMY,KONGAN,Nagaland,798622,,,,,,,,,,,
KOHIMA,13070701402,2015-16,MT.SINAI HR. SEC. SCHOOL,KOHIMA URBAN,DUMMY,WARD 14 - PORTERLANE,Nagaland,797001,,,,ChIJBQFnwLIhRjcRZ3h9GYiV2Cw,C,City,kohima,"Mt. Sinai HR Sec ,School","Kohima,, Mohankhola, Kohima, Nagaland 797005, India",,
KOHIMA,13070301101,2015-16,GPS GAREIPHE BASA,CHIEPHOBOZOU,DUMMY,GAREIPHEMA BASA VILLAGE,Nagaland,797105,,,,,,,,,,,
KOHIMA,13070701403,2015-16,GMS PORTERLAND DZÜVÜRÜ,KOHIMA URBAN,DUMMY,WARD 14 - PORTERLANE,Nagaland,797001,,,,,,,,,,,
KOHIMA,13070701404,2015-16,MINISTERS` HILL HR.SEC SCHOOL,KOHIMA URBAN,DUMMY,WARD 14 - PORTERLANE,Nagaland,797001,,,,ChIJkc9eWbQhRjcRKhBdfUDIC8k,C,City,kohima,Ministers' Hill Baptist Higher Secondary School,"Minister Hill, Kohima, Nagaland 797005, India",,
PEREN,13110504402,2015-16,GMS PEREN TOWN,PEREN,DUMMY,PEREN TOWN,Nagaland,797101,,,,ChIJv95FebBUTzcRt-wVIkmoxP8,B,Locality,peren,"GMS, Peren Town","Peren, Nagaland, India",,
PEREN,13110504403,2015-16,GMS PEREN TOWN DC COLONY ,PEREN,DUMMY,PEREN TOWN,Nagaland,797101,,,,ChIJv95FebBUTzcRt-wVIkmoxP8,B,Locality,peren,"GMS, Peren Town","Peren, Nagaland, India",,
PEREN,13110503801,2015-16,GPS PEREN VILLAGE,PEREN,DUMMY,PEREN OLD,Nagaland,797101,,,,,,,,,,,
PEREN,13110505901,2015-16,GPS NEW JALUKIE,PEREN,DUMMY,NEW JALUKIE,Nagaland,797110,,,,,,,,,,,
TUENSANG,13020100603,2015-16,GPS/GMS WONGTSUWONG,HAKUSHANG,KUTHUR,TUENSANG TOWN,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100604,2015-16,GPS/GMS STATION-1,HAKUSHANG,HAKUSHANG,TUENSANG TOWN,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100607,2015-16,GPS/GMS STATION 11,HAKUSHANG,HAKUSHANG,TUENSANG TOWN,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100608,2015-16,BAPTIST THANGYEN SCHOOL,HAKUSHANG,3RD NAP SAKSI,TUENSANG TOWN,Nagaland,798612,,,,ChIJsdevpPibRzcRloLkxWg1a1U,C,City,tuensang,Baptist Thangyen School,"Tuensang, Nagaland, India",,
PHEK,13080200802,2015-16,GPS LEWOZA,PFUTSERO,DUMMY,LESHEMI,Nagaland,797107,,,,,,,,,,,
PHEK,13080200901,2015-16,GPS SUMI,PFUTSERO,DUMMY,SUMI,Nagaland,797102,,,,,,,,,,,
PHEK,13080100702,2015-16,GPS. MIDDLE KHO,PHEK,DUMMY,MIDDLE KHO,Nagaland,797108,,,,,,,,,,,
PHEK,13080100801,2015-16,GHS KETSAPO,PHEK,DUMMY,KETSAPO,Nagaland,797108,,,,ChIJiUew86XTRzcRZtfxlSKFPT4,A,VILLAGE_NAME,ketsapo,GHS,"Ketsapo, Nagaland 797108, India",,
WOKHA,13050304102,2015-16,GPS BAGHTY,BHANDARI,DUMMY,BAGHTY,Nagaland,797111,,,,,,,,,,,
TUENSANG,13020500203,2015-16,CHRISTIAN SCHOOL NOKHU,NOKLAK,DUMMY,NOKHU,Nagaland,986267,,,,ChIJR1aDiPybRzcRm_S2ZDcfuNw,C,City,tuensang,Khiamniungan Baptist Church,"Tuensang-Mon-Naginimora Rd, Tuensang, Nagaland 798612, India",,
TUENSANG,13020400401,2015-16,GPS/GMS SHAMATOR 'A',SHAMATOR,DUMMY,SHAMATOR,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020500104,2015-16,STRAIGHTWAY MISSION SCHOOL,NOKLAK,DUMMY,DAN,Nagaland,798626,,,,,,,,,,,
TUENSANG,13020500301,2015-16,GPS NOKLAK VILLAGE,NOKLAK,DUMMY,NOKLAK VILLAGE,Nagaland,798626,,,,,,,,,,,
PHEK,13080400704,2015-16,GPS SUTHOZU NAWE,CHOZUBA,DUMMY,SUTHOZU OLD,Nagaland,797107,,,,,,,,,,,
PHEK,13080400801,2015-16,GHS THUVOPISU,CHOZUBA,DUMMY,THUVOPISU,Nagaland,797104,,,,ChIJSW2l8W4sRjcRETpHXun3poo,C,City,phek,Thüvopisü Baptist Church,"Phek, Nagaland 797107, India",,
PHEK,13080400803,2015-16,H.H.SCHOOL.THUVOPISU,CHOZUBA,DUMMY,THUVOPISU,Nagaland,797104,,,,,,,,,,,
PHEK,13080400804,2015-16,GPS. THUVOPISU (B),CHOZUBA,DUMMY,THUVOPISU,Nagaland,797104,,,,ChIJSW2l8W4sRjcRETpHXun3poo,C,City,phek,Thüvopisü Baptist Church,"Phek, Nagaland 797107, India",,
TUENSANG,13020101002,2015-16,GPS HELIPONG 'B',HAKUSHANG,3RD NAP SAKSI,HELIPONG,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100311,2015-16,GPS K/KHEL TUENSANG VILL.,HAKUSHANG,HAKUSHANG,TUENSANG VILL,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100208,2015-16,GPS K.WONGTHU,HAKUSHANG,3RD NAP SAKSI,KUTHUR,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100309,2015-16,ST. THOMAS SCHOOL TUENSANG VILLAGE,HAKUSHANG,HAKCHANG,TUENSANG VILL,Nagaland,798612,,,,ChIJ8-PG7gCcRzcRrxNuBaN6WO0,B,Pincode,798612,St. John's School,"Tuensang, Nagaland 798612, India",,
KOHIMA,13070800603,2015-16,D.B.S SECHÜ(ZUBZA),SECHU ZUBZA,NOT APPLICABLE,SECÜ ( ZUBZA),Nagaland,797120,,,,,,,,,,,
KOHIMA,13070800604,2015-16,GPS SECHÜ ZUBZA UPPER,SECHU ZUBZA,NOT APPLICABLE,SECÜ ( ZUBZA),Nagaland,797126,,,,,,,,,,,
KOHIMA,13070800605,2015-16,GPS TSURÜ ZUBZA,SECHU ZUBZA,NOT APPLICABLE,SECÜ ( ZUBZA),Nagaland,797126,,,,,,,,,,,
KOHIMA,13070800701,2015-16,GPS KIRUPHEMA BAWE,SECHU ZUBZA,NOT APPLICABLE,KIRUPHEMA VILLAGE,Nagaland,797120,,,,,,,,,,,
PEREN,13110507601,2015-16,HAISUIWANG SCHOOL,PEREN,DUMMY,BEISUMPUIKAM,Nagaland,797110,,,,,,,,,,,
PEREN,13110508401,2015-16,GPS JALUKIE SANGTAM,PEREN,DUMMY,JALUKIE SANGTAM,Nagaland,797110,,,,,,,,,,,
PEREN,13110508501,2015-16,GPS GAILI LOWER,PEREN,DUMMY,GAILI LOWER,Nagaland,797110,,,,,,,,,,,
PEREN,13110504804,2015-16,GPS DUNGKI,PEREN,DUMMY,DUNGKI,Nagaland,797110,,,,,,,,,,,
MON,13010403301,2015-16,GPS CHEN MOHO HAHKHE,ABOI,DUMMY,CHEN MOHO (HAHKHE),Nagaland,798603,,,,,,,,,,,
MON,13010403401,2015-16,GPS AOPAO CHANGLE,ABOI,DUMMY,APAO CHANGLE,Nagaland,798603,,,,,,,,,,,
MON,13010403501,2015-16,GPS MOHUNG CHANGAI,ABOI,DUMMY,MOHUNG CHANGAI,Nagaland,798603,,,,,,,,,,,
TUENSANG,13020401401,2015-16,GPS HUKER'A',SHAMATOR,DUMMY,HUKUR,Nagaland,798612,,,,,,,,,,,
KIPHIRE,13101000103,2015-16,ST.MARY SCHOOL SEYOCHUNG TOWN,SEYOCHUNG,DUMMY,SEYOCHUNG TOWN,Nagaland,798611,,,,ChIJl2SRtCzHRzcRLefhqS1tKiI,B,Locality,seyochung,St. Mary Higher Secondary School,"Seyochung Hq, Nagaland 798611, India",,
KIPHIRE,13101000602,2015-16,GHS SEYOCHUNG VILLAGE,SEYOCHUNG,DUMMY,SEYOCHUNG VILLAGE,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100900404,2015-16,ZION SCHOOL,PUNGRO,DUMMY,ZANGER,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100801804,2015-16,GPS KIPHIRE VILLAGE STN 'B',KIPHERE,DUMMY,KIPHIRE VILLAGE,Nagaland,798611,,,,,,,,,,,
KOHIMA,13070402101,2015-16,GPS CHUNLIKHA,TSEMINYU,DUMMY,CHUNLIKHA,Nagaland,797109,,,,,,,,,,,
KOHIMA,13070402102,2015-16,GHS CHUNLIKHA,TSEMINYU,DUMMY,CHUNLIKHA,Nagaland,797109,,,,,,,,,,,
KOHIMA,13070402103,2015-16,JIREH SCHOOL,TSEMINYU,DUMMY,CHUNLIKHA,Nagaland,797109,,,,,,,,,,,
KOHIMA,13070402201,2015-16,GPS TSONSA,TSEMINYU,DUMMY,TSONSA,Nagaland,797109,,,,,,,,,,,
KOHIMA,13070402202,2015-16,LAMI SCHOOL ,TSEMINYU,DUMMY,TSONSA,Nagaland,797109,,,,,,,,,,,
MOKOKCHUNG,13030602301,2015-16,GPS YAJANG 'B',WATIYIM,DUMMY,YAJANG 'B',Nagaland,798604,,,,,,,,,,,
MOKOKCHUNG,13030602403,2015-16,GHS YAJANG 'C',WATIYIM,DUMMY,YAJANG C,Nagaland,798604,,,,ChIJ-0cjgQ8YRzcRXj_NlMD7rBY,A,VILLAGE_NAME,yajang c,Govt. High School,"School Compound, Yajang C, Assam 785636, India",,
MOKOKCHUNG,13030602601,2015-16,GPS AONOKPUYIMSEN,WATIYIM,DUMMY,AONOKPUYIMSEN,Nagaland,798604,,,,,,,,,,,
MOKOKCHUNG,13030602701,2015-16,GPS LONGTHO,WATIYIM,DUMMY,LONGTHO,Nagaland,798604,,,,,,,,,,,
MON,13010800704,2015-16,GMS KONGAN,WAKCHING,DUMMY,KONGAN,Nagaland,798622,,,,,,,,,,,
MON,13010800801,2015-16,GPS NAGINIMORA - A,WAKCHING,DUMMY,NAGINIMORA,Nagaland,798622,,,,,,,,,,,
MON,13010800802,2015-16,GPS NAGINIMORA - B,WAKCHING,DUMMY,NAGINIMORA,Nagaland,798622,,,,,,,,,,,
MON,13010800804,2015-16,GHSS NAGINIMORA,WAKCHING,DUMMY,NAGINIMORA,Nagaland,798622,,,,ChIJXaaY_NNfRzcRnLhEdEeasAI,C,City,mon,GHSS,"Mon, Nagaland 798621, India",,
KIPHIRE,13100901001,2015-16,GPS LONGKHIMVONG,PUNGRO,DUMMY,LONGKHIMVONG,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100901101,2015-16,GPS LUTHUR,PUNGRO,DUMMY,LUTHUR,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100901201,2015-16,GMS PENKIM,PUNGRO,DUMMY,PEMKIM,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100901401,2015-16,GPS FAKIM,PUNGRO,DUMMY,FAKIM,Nagaland,798611,,,,,,,,,,,
PEREN,13110504801,2015-16,GHS DUNGKI,PEREN,DUMMY,DUNGKI,Nagaland,797101,,,,,,,,,,,
PEREN,13110504501,2015-16,GPS PEREN NAMDI,PEREN,DUMMY,PEREN NAMDI,Nagaland,797101,,,,,,,,,,,
PEREN,13110505102,2015-16,GPS BENREU,PEREN,DUMMY,BENREU,Nagaland,797101,,,,,,,,,,,
PEREN,13110505201,2015-16,GPS PELETKIE,PEREN,DUMMY,PELETKIE,Nagaland,797101,,,,,,,,,,,
MON,13010401002,2015-16,GMS CHOKNYU,ABOI,DUMMY,CHOKNYU,Nagaland,798603,,,,,,,,,,,
MON,13010700602,2015-16,GPS HONGPHOI,MON,DUMMY,HONGPHOI,Nagaland,798621,,,,,,,,,,,
MON,13010700605,2015-16,"CHILD DEVELOPMENT SCHOOL, HONGPHOI",MON,DUMMY,HONGPHOI,Nagaland,798621,,,,,,,,,,,
MON,13010700701,2015-16,GMS LONGKEI,MON,DUMMY,LONGKEI,Nagaland,798621,,,,,,,,,,,
MON,13010700902,2015-16,GPS MON VILLAGE,MON,DUMMY,MON VILLAGE,Nagaland,798621,,,,,,,,,,,
PHEK,13080100803,2015-16,GPS KETSAPO SECTOR A,PHEK,DUMMY,KETSAPO,Nagaland,797108,,,,,,,,,,,
PHEK,13080100901,2015-16,GPS. LOSA BAWE,PHEK,DUMMY,LOSAMI,Nagaland,797108,,,,,,,,,,,
PHEK,13080100903,2015-16,GMS LOSA BASA,PHEK,DUMMY,LOSAMI,Nagaland,797108,,,,,,,,,,,
PHEK,13080100904,2015-16,GHS. LOSAMI,PHEK,DUMMY,LOSAMI,Nagaland,797108,,,,,,,,,,,
WOKHA,13050304105,2015-16,GPS UPPER BAGHTY,BHANDARI,DUMMY,BAGHTY,Nagaland,797111,,,,,,,,,,,
WOKHA,13050304106,2015-16,GPS INDUSTRY KHEL BAGHTY,BHANDARI,DUMMY,BAGHTY,Nagaland,797111,,,,,,,,,,,
WOKHA,13050304201,2015-16,GPS PANGTONG,BHANDARI,DUMMY,PANGTONG,Nagaland,797111,,,,,,,,,,,
WOKHA,13050304301,2015-16,GMS MERAPANI,BHANDARI,DUMMY,MERAPANI,Nagaland,797111,,,,,,,,,,,
WOKHA,13050304302,2015-16,ST. FRANCIS SCHOOL (P.S),BHANDARI,DUMMY,MERAPANI,Nagaland,797111,,,,ChIJ71bWl2pPRjcRdiFg8S6B-VQ,B,Pincode,797111,Christian Model High School,"Wokha, Nagaland 797111, India",,
MON,13010100802,2015-16,GHS BUMEI,TOBU,DUMMY,BUMEI,Nagaland,798624,,,,ChIJJfiRRNV9RzcRSm4InjUDpng,C,City,mon,GHS BUMEI,"Mon, Nagaland, India",,
MON,13010100901,2015-16,GPS MONYAKSHU - A,TOBU,DUMMY,MONYAKSHU,Nagaland,798624,,,,,,,,,,,
MON,13010100902,2015-16,GPS MONYAKSHU - B,TOBU,DUMMY,MONYAKSHU,Nagaland,798624,,,,,,,,,,,
MON,13010100904,2015-16,GPS MONYAKSHU - C,TOBU,DUMMY,MONYAKSHU,Nagaland,798624,,,,,,,,,,,
PHEK,13080400805,2015-16,GPS VELHUBA THUVOPISU,CHOZUBA,DUMMY,THUVOPISU,Nagaland,797107,,,,,,,,,,,
PHEK,13080400902,2015-16,ST.ANDREW SCHOOL,CHOZUBA,DUMMY,THENYIZU,Nagaland,797114,,,,ChIJ7wHSOZMoRjcRJw5r6cN-2es,C,City,phek,St. Andrew High School Thenyizu,"Phek, Nagaland, India",,
PHEK,13080400903,2015-16,GMS THENYIZU,CHOZUBA,DUMMY,THENYIZU,Nagaland,797104,,,,,,,,,,,
PHEK,13080401002,2015-16,GPS. RUZAZHO,CHOZUBA,DUMMY,RUZAZHO,Nagaland,797104,,,,ChIJixojRTktRjcRVCby5u__rnM,C,City,phek,Ruzazho Baptist Church,"Phek, Nagaland, India",,
PHEK,13080401003,2015-16,BODÜ SCHOOL RUZAZHO,CHOZUBA,DUMMY,RUZAZHO,Nagaland,797104,,,,,,,,,,,
TUENSANG,13020100638,2015-16,CHRISTIAN HILL SCHOOL,HAKUSHANG,3RD NAP SAKSI,TUENSANG TOWN,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100206,2015-16,TEMJEN MEMORIAL SCHOOL,HAKUSHANG,KUTHUR,KUTHUR,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100301,2015-16,GMS TUENSANG VILLAGE,HAKUSHANG,HAKCHANG,TUENSANG VILL,Nagaland,798612,,,,,,,,,,,
TUENSANG,13020100302,2015-16,GPS L/ KHEL TUENSANG VILL.,HAKUSHANG,HAKCHANG,TUENSANG VILL,Nagaland,798612,,,,,,,,,,,
